date,value
9/7/2015,82.26
9/4/2015,84.26
9/3/2015,84.7
9/2/2015,83.76
9/1/2015,86.22
8/31/2015,87.25
8/28/2015,86.74
8/27/2015,85.41
8/26/2015,84.74
8/25/2015,84.74
8/24/2015,89.32
8/21/2015,90.54
8/20/2015,90.99
8/19/2015,91.32
8/18/2015,91.71
8/17/2015,91.73
8/14/2015,91.58
8/13/2015,91.66
8/12/2015,91.37
8/11/2015,92.39
8/10/2015,92.17
8/7/2015,91.64
8/6/2015,91.84
8/5/2015,91.8
8/4/2015,90.37
8/3/2015,90.5
7/31/2015,90.54
7/30/2015,90.43
7/29/2015,90.65
7/28/2015,89.6
7/27/2015,90.18
7/24/2015,91.15
7/23/2015,91.43
7/22/2015,91.91
7/21/2015,91.6
7/20/2015,91.43
7/17/2015,91.93
7/16/2015,91.35
7/15/2015,91.97
7/14/2015,91.42
7/13/2015,91.46
7/10/2015,90.35
7/9/2015,89.68
7/8/2015,91.32
7/7/2015,91.91
7/6/2015,92.26
7/3/2015,93.92
7/2/2015,94.16
7/1/2015,94.42
6/30/2015,94.1
6/29/2015,94.8
6/26/2015,95.66
6/25/2015,95.43
6/24/2015,95.89
6/23/2015,95.34
6/22/2015,95.38
6/19/2015,95.89
6/18/2015,95.65
6/17/2015,95.62
6/16/2015,95.84
6/15/2015,95.39
6/12/2015,95.71
6/11/2015,95.17
6/10/2015,95.63
6/9/2015,95.9
6/8/2015,95.78
6/5/2015,95.61
6/4/2015,96.75
6/3/2015,96.48
6/2/2015,94.93
6/1/2015,94.91
5/29/2015,94.81
5/28/2015,95.6
5/27/2015,95.2
5/26/2015,95.1
5/25/2015,95.07
5/22/2015,95.58
5/21/2015,95.55
5/20/2015,95.5
5/19/2015,95.89
5/18/2015,95.92
5/15/2015,96.29
5/14/2015,96.66
5/13/2015,95.61
5/12/2015,94.77
5/11/2015,95.04
5/8/2015,94.67
5/7/2015,95.22
5/6/2015,95.18
5/5/2015,94.14
5/4/2015,94.33
5/1/2015,94.36
4/30/2015,95.3
4/29/2015,95.34
4/28/2015,93.53
4/27/2015,93.01
4/24/2015,93.01
4/23/2015,93
4/22/2015,92.28
4/21/2015,92.1
4/20/2015,92.56
4/17/2015,92.87
4/16/2015,91.5
4/15/2015,91.06
4/14/2015,91.17
4/13/2015,92.28
4/10/2015,92.75
4/9/2015,92.29
4/8/2015,91.82
4/7/2015,90.76
4/6/2015,90.8
4/3/2015,90.9
4/2/2015,91.02
4/1/2015,91.37
3/31/2015,91.89
3/30/2015,92.33
3/27/2015,93.3
3/26/2015,93.74
3/25/2015,94.33
3/24/2015,94.35
3/23/2015,93.36
3/20/2015,92.4
3/19/2015,93.42
3/18/2015,92.46
3/17/2015,92.71
3/16/2015,92.71
3/13/2015,93.48
3/12/2015,92.24
3/11/2015,92.38
3/10/2015,93.32
3/9/2015,93.23
3/6/2015,93.49
3/5/2015,93.56
3/4/2015,93.6
3/3/2015,93.29
3/2/2015,93.42
2/27/2015,93.16
2/26/2015,93.75
2/25/2015,93.16
2/24/2015,92.7
2/23/2015,93.35
2/20/2015,92.68
2/19/2015,92.78
2/18/2015,93.24
2/17/2015,92.11
2/16/2015,92.36
2/13/2015,92.13
2/12/2015,92.98
2/11/2015,92.8
2/10/2015,92.56
2/9/2015,92.88
2/6/2015,91.65
2/5/2015,90.93
2/4/2015,91.62
2/3/2015,91.74
2/2/2015,91.32
1/30/2015,91.8
1/29/2015,92.73
1/28/2015,93.55
1/27/2015,93.86
1/26/2015,93.19
1/23/2015,95.1
1/22/2015,95.37
1/21/2015,97.1
1/20/2015,96.54
1/19/2015,96.68
1/16/2015,95.43
1/15/2015,95.62
1/14/2015,96.31
1/13/2015,96.55
1/12/2015,97.23
1/9/2015,97.21
1/8/2015,96.32
1/7/2015,95.72
1/6/2015,96.72
1/5/2015,97.48
1/2/2015,97.74
1/1/2015,97.82
12/31/2014,97.75
12/30/2014,98.13
12/29/2014,97.73
12/26/2014,97.51
12/25/2014,97.66
12/24/2014,97.79
12/23/2014,97.66
12/22/2014,97.28
12/19/2014,97.03
12/18/2014,96.37
12/17/2014,95.66
12/16/2014,96.78
12/15/2014,97.95
12/12/2014,98.12
12/11/2014,98
12/10/2014,99.27
12/9/2014,100.1
12/8/2014,101.03
12/5/2014,100.48
12/4/2014,100.69
12/3/2014,100.68
12/2/2014,100.52
12/1/2014,100.87
11/28/2014,100.57
11/27/2014,100.63
11/26/2014,100.63
11/25/2014,101.94
11/24/2014,102.18
11/21/2014,101.89
11/20/2014,101.67
11/19/2014,101.89
11/18/2014,101.58
11/17/2014,101.76
11/14/2014,100.69
11/13/2014,100.74
11/12/2014,99
11/11/2014,98.98
11/10/2014,98.98
11/7/2014,98.37
11/6/2014,99.28
11/5/2014,98.82
11/4/2014,98.83
11/3/2014,98.83
10/31/2014,97.35
10/30/2014,95.8
10/29/2014,94.97
10/28/2014,97.35
10/27/2014,95.14
10/24/2014,93.99
10/23/2014,93.82
10/22/2014,94.01
10/21/2014,93.46
10/20/2014,93.46
10/17/2014,97.35
10/16/2014,93.38
10/15/2014,93.67
10/14/2014,93.15
10/13/2014,93.53
10/10/2014,95.58
10/9/2014,95.15
10/8/2014,95.41
10/7/2014,95.21
10/6/2014,95.21
10/3/2014,95.31
10/2/2014,95.9
10/1/2014,95.42
9/30/2014,95.81
9/29/2014,95.81
9/26/2014,96.84
9/25/2014,96.31
9/24/2014,96.56
9/23/2014,97.34
9/22/2014,97.33
9/19/2014,97.25
9/18/2014,97.33
9/17/2014,96.77
9/16/2014,96.72
9/15/2014,97.86
9/12/2014,97.86
9/11/2014,97.82
9/10/2014,97.74
9/9/2014,98.41
9/8/2014,98.52
9/5/2014,98.41
9/4/2014,97.95
9/3/2014,97.47
9/2/2014,97.38
9/1/2014,97.21
8/29/2014,97.04
8/28/2014,97
8/27/2014,96.85
8/26/2014,96.74
8/25/2014,96.84
8/22/2014,96.6
8/21/2014,96.38
8/20/2014,95.74
8/19/2014,95.64
8/18/2014,95.41
8/15/2014,95.48
8/14/2014,95.29
8/13/2014,94.78
8/12/2014,94.66
8/11/2014,94.66
8/8/2014,94.65
8/7/2014,95.5
8/6/2014,95.46
8/5/2014,95.74
8/4/2014,95.57
8/1/2014,95.55
7/31/2014,95.91
7/30/2014,95.83
7/29/2014,95.81
7/28/2014,95.68
7/25/2014,95.89
7/24/2014,95.97
7/23/2014,95.32
7/22/2014,95.05
7/21/2014,95.15
7/18/2014,94.61
7/17/2014,95.26
7/16/2014,95.29
7/15/2014,95.38
7/14/2014,95.17
7/11/2014,95.21
7/10/2014,95.68
7/9/2014,95.47
7/8/2014,95.49
7/7/2014,95.6
7/4/2014,95.52
7/3/2014,96.11
7/2/2014,96.42
7/1/2014,95.58
6/30/2014,95.57
6/27/2014,95.77
6/26/2014,95.83
6/25/2014,95.51
6/24/2014,96.04
6/23/2014,95.83
6/20/2014,95.81
6/19/2014,95.88
6/18/2014,95.37
6/17/2014,95.73
6/16/2014,95.95
6/13/2014,95.87
6/12/2014,95.78
6/11/2014,95.93
6/10/2014,95.92
6/9/2014,95.67
6/6/2014,95.65
6/5/2014,95.33
6/4/2014,94.97
6/3/2014,94.67
6/2/2014,94.77
5/30/2014,94.73
5/29/2014,94.08
5/28/2014,94.42
5/27/2014,94.17
5/26/2014,94.13
5/23/2014,93.86
5/22/2014,93.78
5/21/2014,93.66
5/20/2014,94.68
5/19/2014,95.04
5/16/2014,95.05
5/15/2014,95.57
5/14/2014,95.72
5/13/2014,95.61
5/12/2014,95.36
5/9/2014,95.29
5/8/2014,95.06
5/7/2014,95.1
5/6/2014,94.72
5/5/2014,94.79
5/2/2014,94.88
5/1/2014,94.96
4/30/2014,95.12
4/29/2014,94.87
4/28/2014,94.82
4/25/2014,94.78
4/24/2014,95.28
4/23/2014,96.12
4/22/2014,95.7
4/21/2014,95.61
4/18/2014,95.53
4/17/2014,95.81
4/16/2014,95.41
4/15/2014,95.97
4/14/2014,95.47
4/11/2014,95.57
4/10/2014,95.77
4/9/2014,95.3
4/8/2014,95.57
4/7/2014,95.97
4/4/2014,95.95
4/3/2014,96.08
4/2/2014,95.85
4/1/2014,95.62
3/31/2014,95.09
3/28/2014,94.61
3/27/2014,94.15
3/26/2014,93.74
3/25/2014,93.37
3/24/2014,92.88
3/21/2014,92.55
3/20/2014,92.52
3/19/2014,92.58
3/18/2014,92.47
3/17/2014,91.55
3/14/2014,91.99
3/13/2014,92.35
3/12/2014,92.47
3/11/2014,93.16
3/10/2014,93.67
3/7/2014,93.7
3/6/2014,91.92
3/5/2014,91.48
3/4/2014,90.67
3/3/2014,90.89
2/28/2014,91.55
2/27/2014,91.8
2/26/2014,92.23
2/25/2014,92.63
2/24/2014,92
2/21/2014,92.1
2/20/2014,92.08
2/19/2014,92.41
2/18/2014,92.05
2/17/2014,91.99
2/14/2014,91.73
2/13/2014,92.55
2/12/2014,92.75
2/11/2014,91.52
2/10/2014,91.71
2/7/2014,91.47
2/6/2014,90.41
2/5/2014,90.73
2/4/2014,88.38
2/3/2014,89.3
1/31/2014,90.34
1/30/2014,89.38
1/29/2014,90.37
1/28/2014,89.62
1/27/2014,88.87
1/24/2014,90.56
1/23/2014,92.53
1/22/2014,91.85
1/21/2014,91.79
1/20/2014,91.61
1/17/2014,92.06
1/16/2014,93.21
1/15/2014,93.45
1/14/2014,93.25
1/13/2014,93.71
1/10/2014,93.28
1/9/2014,93.35
1/8/2014,93.37
1/7/2014,93.46
1/6/2014,93.81
1/3/2014,93.38
1/2/2014,93.66
1/1/2014,93.87
12/31/2013,93.61
12/30/2013,93.24
12/27/2013,93.23
12/26/2013,93.15
12/25/2013,93.08
12/24/2013,93
12/23/2013,92.84
12/20/2013,92.43
12/19/2013,92.39
12/18/2013,91.36
12/17/2013,92.17
12/16/2013,92.54
12/13/2013,92.39
12/12/2013,92.69
12/11/2013,94.11
12/10/2013,94.07
12/9/2013,93.64
12/6/2013,92.26
12/5/2013,92.42
12/4/2013,93.66
12/3/2013,93.73
12/2/2013,93.31
11/29/2013,93.1
11/28/2013,92.75
11/27/2013,92.43
11/26/2013,93.16
11/25/2013,92.86
11/22/2013,93.41
11/21/2013,93.37
11/20/2013,94.46
11/19/2013,93.78
11/18/2013,93.86
11/15/2013,93.18
11/14/2013,92.87
11/13/2013,92.7
11/12/2013,92.81
11/11/2013,92.97
11/8/2013,92.75
11/7/2013,94
11/6/2013,93.65
11/5/2013,93.78
11/4/2013,93.13
11/1/2013,93.01
10/31/2013,93.44
10/30/2013,93.1
10/29/2013,93.49
10/28/2013,93.37
10/25/2013,93.61
10/24/2013,93.74
10/23/2013,95.27
10/22/2013,94.78
10/21/2013,94.6
10/18/2013,94.35
10/17/2013,94.33
10/16/2013,93.52
10/15/2013,93.54
10/14/2013,93.33
10/11/2013,92.76
10/10/2013,91.95
10/9/2013,91.31
10/8/2013,91.19
10/7/2013,91.96
10/4/2013,91.37
10/3/2013,91.38
10/2/2013,92.1
10/1/2013,91.52
9/30/2013,91.53
9/27/2013,92.7
9/26/2013,92.21
9/25/2013,92.74
9/24/2013,93.2
9/23/2013,93.3
9/20/2013,93.89
9/19/2013,93.24
9/18/2013,92.74
9/17/2013,92.31
9/16/2013,91.85
9/13/2013,92.3
9/12/2013,93.17
9/11/2013,93.49
9/10/2013,91.88
9/9/2013,91.04
9/6/2013,91.32
9/5/2013,91.52
9/4/2013,90.25
9/3/2013,89.19
9/2/2013,87.38
8/30/2013,87.82
8/29/2013,87.29
8/28/2013,87.17
8/27/2013,88.93
8/26/2013,89.13
8/23/2013,88.92
8/22/2013,87.66
8/21/2013,88.23
8/20/2013,88.87
8/19/2013,89.57
8/16/2013,89.03
8/15/2013,89.54
8/14/2013,89.51
8/13/2013,88.64
8/12/2013,88.54
8/9/2013,88.05
8/8/2013,86.7
8/7/2013,87.84
8/6/2013,87.79
8/5/2013,88.1
8/2/2013,88.85
8/1/2013,87.94
7/31/2013,88.84
7/30/2013,90.18
7/29/2013,91.07
7/26/2013,91.81
7/25/2013,91.9
7/24/2013,92.44
7/23/2013,92.18
7/22/2013,92.32
7/19/2013,92.1
7/18/2013,92.01
7/17/2013,91.71
7/16/2013,90.85
7/15/2013,89.77
7/12/2013,90.94
7/11/2013,91.43
7/10/2013,92.83
7/9/2013,92.23
7/8/2013,91.74
7/5/2013,91.5
7/4/2013,90.82
7/3/2013,92.04
7/2/2013,92.07
7/1/2013,90.61
6/28/2013,91.22
6/27/2013,90.69
6/26/2013,90.56
6/25/2013,90.4
6/24/2013,90.25
6/21/2013,89.48
6/20/2013,89.64
6/19/2013,90.43
6/18/2013,90.23
6/17/2013,90.05
6/14/2013,91.93
6/13/2013,91.07
6/12/2013,90.54
6/11/2013,93.47
6/10/2013,92.62
6/7/2013,93.06
6/6/2013,94.55
6/5/2013,96.54
6/4/2013,97.25
6/3/2013,96.19
5/31/2013,97.31
5/30/2013,97.45
5/29/2013,98.42
5/28/2013,97.24
5/27/2013,97.71
5/24/2013,99.48
5/23/2013,100.04
5/22/2013,100.48
5/21/2013,100.3
5/20/2013,100.45
5/17/2013,100.31
5/16/2013,101.21
5/15/2013,101.28
5/14/2013,101.35
5/13/2013,101.87
5/10/2013,101.52
5/9/2013,100.69
5/8/2013,100.83
5/7/2013,101.84
5/6/2013,102.15
5/3/2013,100.35
5/2/2013,100.07
5/1/2013,101.06
4/30/2013,101.18
4/29/2013,100.75
4/26/2013,102.14
4/25/2013,102.26
4/24/2013,102.06
4/23/2013,101.97
4/22/2013,102.27
4/19/2013,101.12
4/18/2013,101.03
4/17/2013,101.36
4/16/2013,99.83
4/15/2013,103.42
4/12/2013,105.11
4/11/2013,105.19
4/10/2013,103.86
4/9/2013,103.46
4/8/2013,101.29
4/5/2013,100.55
4/4/2013,97.33
4/3/2013,97.65
4/2/2013,97.16
4/1/2013,98.14
3/29/2013,98.02
3/28/2013,98.64
3/27/2013,99.03
3/26/2013,98.56
3/25/2013,98.65
3/22/2013,99.09
3/21/2013,99.66
3/20/2013,98.68
3/19/2013,99.03
3/18/2013,99.17
3/15/2013,99.81
3/14/2013,98.98
3/13/2013,99.19
3/12/2013,99
3/11/2013,98.26
3/8/2013,97.36
3/7/2013,96.26
3/6/2013,95.68
3/5/2013,95.31
3/4/2013,95.49
3/1/2013,94.54
2/28/2013,94.4
2/27/2013,94.07
2/26/2013,94.19
2/25/2013,96.41
2/22/2013,95.4
2/21/2013,95.96
2/20/2013,96.91
2/19/2013,96.86
2/18/2013,96.37
2/15/2013,96.2
2/14/2013,96.83
2/13/2013,96.34
2/12/2013,96.75
2/11/2013,95.64
2/8/2013,96.28
2/7/2013,96.64
2/6/2013,97.3
2/5/2013,96.42
2/4/2013,96.59
2/1/2013,95.61
1/31/2013,94.88
1/30/2013,95.04
1/29/2013,94.65
1/28/2013,94.77
1/25/2013,94.41
1/24/2013,93.53
1/23/2013,93.72
1/22/2013,94.25
1/21/2013,94.68
1/18/2013,94.79
1/17/2013,94.5
1/16/2013,94.5
1/15/2013,94.54
1/14/2013,93.96
1/11/2013,94.08
1/10/2013,92.39
1/9/2013,91.45
1/8/2013,92.22
1/7/2013,92.39
1/4/2013,91.31
1/3/2013,91.72
1/2/2013,89.76
1/1/2013,90.08
12/31/2012,89.09
12/28/2012,89.34
12/27/2012,88.86
12/26/2012,87.83
12/25/2012,87.98
12/24/2012,87.62
12/21/2012,88.43
12/20/2012,88.45
12/19/2012,88.71
12/18/2012,88.51
12/17/2012,88.26
12/14/2012,88.07
12/13/2012,87.88
12/12/2012,86.88
12/11/2012,86.39
12/10/2012,86.52
12/7/2012,86.4
12/6/2012,86.23
12/5/2012,85.77
12/4/2012,85.71
12/3/2012,86
11/30/2012,85.69
11/29/2012,85.99
11/28/2012,85.81
11/27/2012,85.89
11/26/2012,86.2
11/23/2012,85.68
11/22/2012,84.91
11/21/2012,84.84
11/20/2012,84.77
11/19/2012,84.05
11/16/2012,83.89
11/15/2012,83.25
11/14/2012,82.84
11/13/2012,82.89
11/12/2012,82.55
11/9/2012,82.69
11/8/2012,83.26
11/7/2012,83.85
11/6/2012,83.21
11/5/2012,83.16
11/2/2012,83.35
11/1/2012,82.77
10/31/2012,82.53
10/30/2012,82.45
10/29/2012,82.62
10/26/2012,83.08
10/25/2012,82.65
10/24/2012,81.98
10/23/2012,82.51
10/22/2012,81.96
10/19/2012,82.18
10/18/2012,81.97
10/17/2012,81.06
10/16/2012,80.65
10/15/2012,80.27
10/12/2012,80.42
10/11/2012,80.01
10/10/2012,79.86
10/9/2012,79.84
10/8/2012,80.12
10/5/2012,80.41
10/4/2012,80.2
10/3/2012,80.24
10/2/2012,80.83
10/1/2012,80.9
9/28/2012,81.02
9/27/2012,80.62
9/26/2012,80.82
9/25/2012,81.17
9/24/2012,81.75
9/21/2012,81.66
9/20/2012,82.13
9/19/2012,82.41
9/18/2012,82.47
9/17/2012,82.69
9/14/2012,81.72
9/13/2012,81.48
9/12/2012,81.14
9/11/2012,80.91
9/10/2012,81.25
9/7/2012,81.1
9/6/2012,79.9
9/5/2012,80.18
9/4/2012,80.17
9/3/2012,80.91
8/31/2012,80.89
8/30/2012,81.47
8/29/2012,81.47
8/28/2012,81.64
8/27/2012,81.84
8/24/2012,81.96
8/23/2012,82.56
8/22/2012,83.16
8/21/2012,82.95
8/20/2012,82.9
8/17/2012,83.4
8/16/2012,82.98
8/15/2012,82.59
8/14/2012,82.38
8/13/2012,82.78
8/10/2012,83.13
8/9/2012,82.93
8/8/2012,82.96
8/7/2012,82.71
8/6/2012,82.94
8/3/2012,81.84
8/2/2012,82.07
8/1/2012,82.05
7/31/2012,82.1
7/30/2012,82.24
7/27/2012,81.31
7/26/2012,80.59
7/25/2012,79.9
7/24/2012,80.42
7/23/2012,81.46
7/20/2012,81.95
7/19/2012,81.66
7/18/2012,81.56
7/17/2012,80.82
7/16/2012,80.99
7/13/2012,80.41
7/12/2012,81.76
7/11/2012,80.95
7/10/2012,81.2
7/9/2012,81.33
7/6/2012,82.22
7/5/2012,82.08
7/4/2012,82.05
7/3/2012,81.49
7/2/2012,81.7
6/29/2012,79.81
6/28/2012,80.38
6/27/2012,80.03
6/26/2012,79.75
6/25/2012,80.95
6/22/2012,80.57
6/21/2012,81.09
6/20/2012,80.44
6/19/2012,80.11
6/18/2012,79.35
6/15/2012,79.54
6/14/2012,78.97
6/13/2012,79.18
6/12/2012,78.37
6/11/2012,78.8
6/8/2012,78.8
6/7/2012,78.63
6/6/2012,76.71
6/5/2012,76.21
6/4/2012,75.68
6/1/2012,76.24
5/31/2012,76.74
5/30/2012,78.28
5/29/2012,78.3
5/28/2012,77.75
5/25/2012,77.7
5/24/2012,77.47
5/23/2012,78.44
5/22/2012,78.63
5/21/2012,77.78
5/18/2012,78.39
5/17/2012,79.63
5/16/2012,79.67
5/15/2012,79.5
5/14/2012,80.11
5/11/2012,80.58
5/10/2012,80.05
5/9/2012,80.83
5/8/2012,81.47
5/7/2012,81.27
5/4/2012,82.29
5/3/2012,82.77
5/2/2012,82.74
5/1/2012,83.25
4/30/2012,84.05
4/27/2012,84.14
4/26/2012,84.21
4/25/2012,83.88
4/24/2012,83.79
4/23/2012,84.61
4/20/2012,84.29
4/19/2012,84.17
4/18/2012,84
4/17/2012,83.27
4/16/2012,83.94
4/13/2012,84.45
4/12/2012,83.28
4/11/2012,82.7
4/10/2012,84.05
4/9/2012,84.14
4/6/2012,84.84
4/5/2012,84.68
4/4/2012,85.55
4/3/2012,85.51
4/2/2012,85.67
3/30/2012,85.61
3/29/2012,86.11
3/28/2012,86.97
3/27/2012,87.25
3/26/2012,86.19
3/23/2012,85.75
3/22/2012,87.22
3/21/2012,87.74
3/20/2012,88.42
3/19/2012,88.35
3/16/2012,87.96
3/15/2012,87.54
3/14/2012,87.53
3/13/2012,86.49
3/12/2012,87.23
3/9/2012,86.82
3/8/2012,85.81
3/7/2012,85.37
3/6/2012,87.03
3/5/2012,87.8
3/2/2012,87.66
3/1/2012,87.08
2/29/2012,86.65
2/28/2012,86.71
2/27/2012,86.84
2/24/2012,85.73
2/23/2012,85.41
2/22/2012,85.01
2/21/2012,85.67
2/20/2012,85.18
2/17/2012,84.9
2/16/2012,83.9
2/15/2012,83.86
2/14/2012,83.24
2/13/2012,82.83
2/10/2012,83.77
2/9/2012,83.19
2/8/2012,82.97
2/7/2012,82.09
2/6/2012,82.5
2/3/2012,81.67
2/2/2012,81.58
2/1/2012,81
1/31/2012,80.91
1/30/2012,81.73
1/27/2012,82.34
1/26/2012,82.43
1/25/2012,81.5
1/24/2012,81.07
1/23/2012,80.76
1/20/2012,80.34
1/19/2012,80.17
1/18/2012,79.72
1/17/2012,79.2
1/16/2012,79.49
1/13/2012,79.31
1/12/2012,79.24
1/11/2012,79.25
1/10/2012,78.68
1/9/2012,78.71
1/6/2012,79.14
1/5/2012,79.56
1/4/2012,79.63
1/3/2012,78.68
1/2/2012,78.54
12/30/2011,78.69
12/29/2011,78.69
12/28/2011,79.11
12/27/2011,79.29
12/26/2011,79.24
12/23/2011,79.19
12/22/2011,78.81
12/21/2011,78.52
12/20/2011,77.23
12/19/2011,77.63
12/16/2011,77.23
12/15/2011,77.36
12/14/2011,78.13
12/13/2011,78.49
12/12/2011,79.31
12/9/2011,78.93
12/8/2011,79.97
12/7/2011,79.65
12/6/2011,79.92
12/5/2011,79.6
12/2/2011,79.59
12/1/2011,79.8
11/30/2011,77.93
11/29/2011,77.21
11/28/2011,75.49
11/25/2011,75.08
11/24/2011,74.91
11/23/2011,75.73
11/22/2011,75.66
11/21/2011,76.97
11/18/2011,76.98
11/17/2011,77.68
11/16/2011,78.4
11/15/2011,78.66
11/14/2011,79.26
11/11/2011,78.84
11/10/2011,78.93
11/9/2011,80.77
11/8/2011,81
11/7/2011,81.15
11/4/2011,81.31
11/3/2011,80.74
11/2/2011,80.95
11/1/2011,82.33
10/31/2011,81.14
10/28/2011,81.48
10/27/2011,79.2
10/26/2011,79.35
10/25/2011,79.71
10/24/2011,79.13
10/21/2011,78.59
10/20/2011,78.53
10/19/2011,78.83
10/18/2011,78.02
10/17/2011,79.83
10/14/2011,78.36
10/13/2011,78.48
10/12/2011,76.29
10/11/2011,76.59
10/10/2011,74.95
10/7/2011,74.78
10/6/2011,74.18
10/5/2011,73.52
10/4/2011,73
10/3/2011,74.42
9/30/2011,75.16
9/29/2011,74.95
9/28/2011,76.14
9/27/2011,75.09
9/26/2011,74.9
9/23/2011,74.26
9/22/2011,76.75
9/21/2011,78.57
9/20/2011,78.29
9/19/2011,79.56
9/16/2011,79.21
9/15/2011,78.78
9/14/2011,79.34
9/13/2011,79.87
9/12/2011,81.23
9/9/2011,81.97
9/8/2011,82.35
9/7/2011,81.42
9/6/2011,81.13
9/5/2011,81.75
9/2/2011,82.47
9/1/2011,82.06
8/31/2011,81.98
8/30/2011,81.87
8/29/2011,81.06
8/26/2011,80.8
8/25/2011,80.62
8/24/2011,80.68
8/23/2011,79.93
8/22/2011,79.66
8/19/2011,79.56
8/18/2011,80.82
8/17/2011,80.54
8/16/2011,80.73
8/15/2011,79.45
8/12/2011,79.55
8/11/2011,78.24
8/10/2011,79.69
8/9/2011,79.22
8/8/2011,81.94
8/5/2011,82.54
8/4/2011,82.9
8/3/2011,83.16
8/2/2011,84.71
8/1/2011,84.38
7/29/2011,85.49
7/28/2011,85.93
7/27/2011,85.35
7/26/2011,84.9
7/25/2011,85.23
7/22/2011,84.89
7/21/2011,84.68
7/20/2011,84.97
7/19/2011,83.85
7/18/2011,84.78
7/15/2011,84.86
7/14/2011,84.99
7/13/2011,86.49
7/12/2011,86.49
7/11/2011,86.76
7/8/2011,87.56
7/7/2011,86.59
7/6/2011,86.67
7/5/2011,86.72
7/4/2011,87.06
7/1/2011,86.38
6/30/2011,86.3
6/29/2011,85.5
6/28/2011,84.48
6/27/2011,84.37
6/24/2011,84.73
6/23/2011,84.91
6/22/2011,85.06
6/21/2011,84.92
6/20/2011,85.03
6/17/2011,85.15
6/16/2011,85.8
6/15/2011,86.01
6/14/2011,85.07
6/13/2011,84.65
6/10/2011,85.4
6/9/2011,84.85
6/8/2011,85.87
6/7/2011,85.82
6/6/2011,86.02
6/3/2011,86.3
6/2/2011,85.91
6/1/2011,87.01
5/31/2011,86.53
5/30/2011,86.51
5/27/2011,86.53
5/26/2011,86.33
5/25/2011,86.54
5/24/2011,86.14
5/23/2011,87.12
5/20/2011,87.08
5/19/2011,86.85
5/18/2011,86.52
5/17/2011,85.29
5/16/2011,85.41
5/13/2011,86.42
5/12/2011,86.72
5/11/2011,87.64
5/10/2011,86.84
5/9/2011,86.3
5/6/2011,84.71
5/5/2011,86.62
5/4/2011,87.77
5/3/2011,88.86
5/2/2011,89.05
4/29/2011,89.05
4/28/2011,89.29
4/27/2011,87.96
4/26/2011,87.72
4/25/2011,87.9
4/22/2011,87.97
4/21/2011,88.45
4/20/2011,86.93
4/19/2011,86.87
4/18/2011,87.85
4/15/2011,88.05
4/14/2011,88.09
4/13/2011,87.23
4/12/2011,88.78
4/11/2011,89.54
4/8/2011,88.92
4/7/2011,89.26
4/6/2011,87.65
4/5/2011,87.11
4/4/2011,87.31
4/1/2011,85.85
3/31/2011,85.62
3/30/2011,84.87
3/29/2011,83.69
3/28/2011,83.45
3/25/2011,82.68
3/24/2011,81.97
3/23/2011,81.8
3/22/2011,81.54
3/21/2011,80.27
3/18/2011,77.34
3/17/2011,78.31
3/16/2011,79.99
3/15/2011,82.41
3/14/2011,82.98
3/11/2011,83.04
3/10/2011,83.63
3/9/2011,83.49
3/8/2011,83.23
3/7/2011,83.45
3/4/2011,83.65
3/3/2011,83.25
3/2/2011,82.96
3/1/2011,83.3
2/28/2011,83.13
2/25/2011,82.61
2/24/2011,82.7
2/23/2011,82.68
2/22/2011,83.93
2/21/2011,84.39
2/18/2011,84.31
2/17/2011,83.96
2/16/2011,83.46
2/15/2011,83.57
2/14/2011,83.6
2/11/2011,83.58
2/10/2011,83.36
2/9/2011,83.56
2/8/2011,83.45
2/7/2011,83.35
2/4/2011,82.89
2/3/2011,82.38
2/2/2011,81.88
2/1/2011,81.82
1/31/2011,81.63
1/28/2011,82.25
1/27/2011,82.11
1/26/2011,81.99
1/25/2011,82.3
1/24/2011,81.72
1/21/2011,81.93
1/20/2011,82.09
1/19/2011,82.52
1/18/2011,82.15
1/17/2011,81.94
1/14/2011,82.61
1/13/2011,82.72
1/12/2011,82.17
1/11/2011,82.34
1/10/2011,82.76
1/7/2011,82.87
1/6/2011,83.22
1/5/2011,82.48
1/4/2011,83.11
1/3/2011,83.03
12/31/2010,82.93
12/30/2010,83.05
12/29/2010,83.23
12/28/2010,83.19
12/27/2010,83.28
12/24/2010,83.26
12/23/2010,83.45
12/22/2010,83.57
12/21/2010,83.02
12/20/2010,83
12/17/2010,83.1
12/16/2010,83.15
12/15/2010,83.58
12/14/2010,83.08
12/13/2010,82.72
12/10/2010,82.39
12/9/2010,82.32
12/8/2010,82.06
12/7/2010,81.84
12/6/2010,82.01
12/3/2010,81.89
12/2/2010,81.54
12/1/2010,80.23
11/30/2010,81.15
11/29/2010,81.1
11/26/2010,82
11/25/2010,82
11/24/2010,80.83
11/23/2010,82.37
11/22/2010,82.41
11/19/2010,82.68
11/18/2010,81.5
11/17/2010,81.36
11/16/2010,81.86
11/15/2010,81.27
11/12/2010,82.33
11/11/2010,82.71
11/10/2010,81.98
11/9/2010,82.29
11/8/2010,82.56
11/5/2010,81.95
11/4/2010,81.58
11/3/2010,80.59
11/2/2010,79.26
11/1/2010,79.09
10/29/2010,79.32
10/28/2010,79.47
10/27/2010,80.24
10/26/2010,80.04
10/25/2010,79.95
10/22/2010,79.48
10/21/2010,80.05
10/20/2010,79.02
10/19/2010,80.38
