,Localtime,Open,High,Low,Close,Volume,strtime,index2
263,2019-09-19 11:33:00,222.697,227.09681538461533,222.627,222.658,1.1875,09/19 11:33,17
264,2019-09-19 11:34:00,222.658,227.99681538461536,222.648,222.797,1.6425,09/19 11:34,17
265,2019-09-19 11:35:00,222.798,227.93681538461541,222.797,222.827,1.3275,09/19 11:35,17
266,2019-09-19 11:36:00,222.828,228.23681538461548,222.797,222.868,0.925,09/19 11:36,17
267,2019-09-19 11:37:00,222.86700000000002,228.59681538461533,222.86700000000002,222.92700000000002,0.805,09/19 11:37,17
268,2019-09-19 11:38:00,222.928,228.83681538461545,222.907,222.97799999999998,1.07,09/19 11:38,17
269,2019-09-19 11:39:00,222.968,228.95681538461534,222.847,222.878,1.0475,09/19 11:39,17
270,2019-09-19 11:40:00,222.868,228.4168153846155,222.817,222.817,1.135,09/19 11:40,18
271,2019-09-19 11:41:00,222.81799999999998,227.99681538461536,222.747,222.77700000000002,1.7,09/19 11:41,18
272,2019-09-19 11:42:00,222.778,227.63681538461535,222.597,222.59799999999998,1.2625,09/19 11:42,18
273,2019-09-19 11:43:00,222.588,226.49681538461536,222.408,222.438,2.35,09/19 11:43,18
274,2019-09-19 11:44:00,222.428,225.47681538461543,222.22799999999998,222.30700000000002,1.68,09/19 11:44,18
275,2019-09-19 11:45:00,222.308,224.81681538461535,222.14700000000002,222.227,1.6575,09/19 11:45,18
276,2019-09-19 11:46:00,222.218,224.63681538461535,222.218,222.22799999999998,1.41,09/19 11:46,18
277,2019-09-19 11:47:00,222.238,224.33681538461545,222.047,222.067,1.9525,09/19 11:47,18
278,2019-09-19 11:48:00,222.078,223.9168153846155,222.028,222.03799999999998,1.7725,09/19 11:48,18
279,2019-09-19 11:49:00,222.028,223.85681538461537,222.02700000000002,222.11700000000002,1.9525,09/19 11:49,18
280,2019-09-19 11:50:00,222.118,223.61681538461542,221.998,222.047,1.395,09/19 11:50,18
281,2019-09-19 11:51:00,222.03799999999998,223.13681538461535,221.947,221.987,1.375,09/19 11:51,18
282,2019-09-19 11:52:00,221.97799999999998,223.49681538461536,221.97799999999998,222.078,1.34,09/19 11:52,18
283,2019-09-19 11:53:00,222.06799999999998,223.79681538461543,222.067,222.108,1.5725,09/19 11:53,18
284,2019-09-19 11:54:00,222.108,223.79681538461543,222.097,222.09799999999998,1.3325,09/19 11:54,18
285,2019-09-19 11:55:00,222.09799999999998,223.61681538461542,222.048,222.048,0.975,09/19 11:55,19
286,2019-09-19 11:56:00,222.048,223.97681538461543,222.037,222.178,1.9375,09/19 11:56,19
287,2019-09-19 11:57:00,222.17700000000002,224.33681538461545,222.158,222.218,1.7125,09/19 11:57,19
288,2019-09-19 11:58:00,222.217,224.27681538461533,222.128,222.138,1.865,09/19 11:58,19
289,2019-09-19 11:59:00,222.138,223.97681538461543,222.107,222.157,1.02,09/19 11:59,19
290,2019-09-19 12:00:00,222.157,224.03681538461538,222.128,222.17700000000002,0.85,09/19 12:00,19
291,2019-09-19 12:01:00,222.178,224.63681538461535,222.167,222.178,1.67,09/19 12:01,19
292,2019-09-19 12:02:00,222.178,224.27681538461533,222.097,222.097,1.2075,09/19 12:02,19
293,2019-09-19 12:03:00,222.097,223.9168153846155,222.077,222.09799999999998,1.4,09/19 12:03,19
294,2019-09-19 12:04:00,222.097,223.49681538461536,222.05700000000002,222.088,1.0275,09/19 12:04,19
295,2019-09-19 12:05:00,222.108,223.61681538461542,222.047,222.047,1.1925,09/19 12:05,19
296,2019-09-19 12:06:00,222.048,223.2568153846154,221.987,222.03799999999998,1.2675,09/19 12:06,19
297,2019-09-19 12:07:00,222.037,223.19681538461546,221.97799999999998,221.97799999999998,1.175,09/19 12:07,19
298,2019-09-19 12:08:00,221.97799999999998,223.19681538461546,221.958,221.97799999999998,1.2825,09/19 12:08,19
299,2019-09-19 12:09:00,221.987,223.0768153846154,221.977,221.998,1.4625,09/19 12:09,19
300,2019-09-19 12:10:00,221.988,222.8968153846154,221.718,221.747,1.785,09/19 12:10,20
301,2019-09-19 12:11:00,221.717,221.93681538461541,221.69799999999998,221.83700000000002,1.6725,09/19 12:11,20
302,2019-09-19 12:12:00,221.838,222.35681538461537,221.838,221.877,1.15,09/19 12:12,20
303,2019-09-19 12:13:00,221.877,222.29681538461543,221.80700000000002,221.898,1.0425,09/19 12:13,20
304,2019-09-19 12:14:00,221.887,222.59681538461533,221.86700000000002,221.907,1.2075,09/19 12:14,20
305,2019-09-19 12:15:00,221.918,222.53681538461538,221.858,221.868,0.93,09/19 12:15,20
306,2019-09-19 12:16:00,221.84799999999998,222.4168153846155,221.817,221.817,1.26,09/19 12:16,20
307,2019-09-19 12:17:00,221.81799999999998,221.99681538461536,221.747,221.78799999999998,1.415,09/19 12:17,20
308,2019-09-19 12:18:00,221.787,221.69081538461543,221.707,221.717,1.225,09/19 12:18,20
309,2019-09-19 12:19:00,221.718,221.27081538461547,221.588,221.618,1.57,09/19 12:19,20
310,2019-09-19 12:20:00,221.628,221.03681538461538,221.578,221.658,1.49,09/19 12:20,20
311,2019-09-19 12:21:00,221.657,221.3968153846154,221.628,221.708,0.9475,09/19 12:21,20
312,2019-09-19 12:22:00,221.69799999999998,221.7568153846154,221.658,221.77700000000002,1.4775,09/19 12:22,20
313,2019-09-19 12:23:00,221.778,221.63681538461535,221.737,221.75799999999998,1.15,09/19 12:23,20
314,2019-09-19 12:24:00,221.75799999999998,221.51681538461546,221.687,221.708,1.3975,09/19 12:24,20
315,2019-09-19 12:25:00,221.718,221.5768153846154,221.687,221.717,1.21,09/19 12:25,21
316,2019-09-19 12:26:00,221.718,221.33681538461545,221.558,221.588,1.4775,09/19 12:26,21
317,2019-09-19 12:27:00,221.59799999999998,220.67681538461537,221.338,221.34799999999998,2.8175,09/19 12:27,21
318,2019-09-19 12:28:00,221.34799999999998,219.65681538461544,221.188,221.197,1.9025,09/19 12:28,21
319,2019-09-19 12:29:00,221.19799999999998,218.15681538461544,220.94799999999998,220.987,3.195,09/19 12:29,21
320,2019-09-19 12:30:00,220.957,217.2568153846154,220.757,221.03799999999998,2.605,09/19 12:30,21
321,2019-09-19 12:31:00,221.047,217.49681538461536,220.957,221.097,1.4975,09/19 12:31,21
322,2019-09-19 12:32:00,221.077,217.55681538461548,221.028,221.047,1.5475,09/19 12:32,21
323,2019-09-19 12:33:00,221.05700000000002,217.85681538461537,221.037,221.14700000000002,1.3225,09/19 12:33,21
324,2019-09-19 12:34:00,221.158,217.85681538461537,221.03799999999998,221.047,0.985,09/19 12:34,21
325,2019-09-19 12:35:00,221.037,217.2568153846154,220.968,221.017,1.3975,09/19 12:35,21
326,2019-09-19 12:36:00,221.018,217.01681538461546,220.92700000000002,220.97799999999998,1.445,09/19 12:36,21
327,2019-09-19 12:37:00,220.977,217.97681538461543,220.928,221.178,1.67,09/19 12:37,21
328,2019-09-19 12:38:00,221.168,218.5768153846154,221.168,221.22799999999998,1.745,09/19 12:38,21
329,2019-09-19 12:39:00,221.217,218.87681538461547,221.157,221.27700000000002,1.4625,09/19 12:39,21
330,2019-09-19 12:40:00,221.278,219.63148941776396,221.27700000000002,221.327,1.3075,09/19 12:40,22
331,2019-09-19 12:41:00,221.327,219.27148941776395,221.28799999999998,221.328,1.045,09/19 12:41,22
332,2019-09-19 12:42:00,221.327,219.63148941776396,221.31799999999998,221.327,0.8125,09/19 12:42,22
333,2019-09-19 12:43:00,221.338,219.87148941776408,221.297,221.30700000000002,0.965,09/19 12:43,22
334,2019-09-19 12:44:00,221.317,219.39148941776384,221.267,221.267,0.8375,09/19 12:44,22
335,2019-09-19 12:45:00,221.25799999999998,218.55148941776392,221.22799999999998,221.25799999999998,0.7475,09/19 12:45,22
336,2019-09-19 12:46:00,221.257,218.6594894177641,221.178,221.207,1.0325,09/19 12:46,22
337,2019-09-19 12:47:00,221.208,219.75148941776385,221.197,221.377,1.275,09/19 12:47,22
338,2019-09-19 12:48:00,221.378,220.351489417764,221.368,221.418,0.96,09/19 12:48,22
339,2019-09-19 12:49:00,221.417,220.47148941776388,221.36700000000002,221.377,1.125,09/19 12:49,22
340,2019-09-19 12:50:00,221.358,219.63148941776396,221.287,221.298,0.8725,09/19 12:50,22
341,2019-09-19 12:51:00,221.308,219.03148941776382,221.237,221.278,1.195,09/19 12:51,22
342,2019-09-19 12:52:00,221.28799999999998,219.27148941776395,221.227,221.238,0.925,09/19 12:52,22
343,2019-09-19 12:53:00,221.238,218.071489417764,221.158,221.178,0.925,09/19 12:53,22
344,2019-09-19 12:54:00,221.178,218.91148941776393,221.167,221.268,1.355,09/19 12:54,22
345,2019-09-19 12:55:00,221.267,219.39148941776384,221.218,221.308,1.5775,09/19 12:55,23
346,2019-09-19 12:56:00,221.31799999999998,220.47148941776388,221.308,221.34799999999998,1.31,09/19 12:56,23
347,2019-09-19 12:57:00,221.357,220.11148941776386,221.328,221.378,0.775,09/19 12:57,23
348,2019-09-19 12:58:00,221.388,220.2314894177641,221.357,221.39700000000002,0.84,09/19 12:58,23
349,2019-09-19 12:59:00,221.398,220.351489417764,221.357,221.358,0.8125,09/19 12:59,23
350,2019-09-19 13:00:00,221.368,221.3114894177638,221.338,221.477,0.995,09/19 13:00,23
351,2019-09-19 13:01:00,221.488,221.29948941776408,221.327,221.358,1.62,09/19 13:01,23
352,2019-09-19 13:02:00,221.368,221.071489417764,221.358,221.477,1.125,09/19 13:02,23
353,2019-09-19 13:03:00,221.477,221.43148941776403,221.437,221.498,0.8325,09/19 13:03,23
354,2019-09-19 13:04:00,221.507,222.63148941776396,221.477,221.59799999999998,1.85,09/19 13:04,23
355,2019-09-19 13:05:00,221.597,223.45948941776416,221.56799999999998,221.61700000000002,1.7725,09/19 13:05,23
356,2019-09-19 13:06:00,221.618,222.63148941776396,221.398,221.417,1.235,09/19 13:06,23
357,2019-09-19 13:07:00,221.42700000000002,220.351489417764,221.297,221.308,1.4625,09/19 13:07,23
358,2019-09-19 13:08:00,221.308,219.51148941776407,221.278,221.298,1.4275,09/19 13:08,23
359,2019-09-19 13:09:00,221.297,219.03148941776382,221.17700000000002,221.178,1.255,09/19 13:09,23
360,2019-09-19 13:10:00,221.178,217.59148941776377,221.118,221.138,1.87,09/19 13:10,24
361,2019-09-19 13:11:00,221.14700000000002,217.81948941776417,221.108,221.178,1.105,09/19 13:11,24
362,2019-09-19 13:12:00,221.158,217.47148941776388,221.107,221.118,1.4325,09/19 13:12,24
363,2019-09-19 13:13:00,221.11700000000002,216.99148941776397,221.077,221.148,1.315,09/19 13:13,24
364,2019-09-19 13:14:00,221.148,217.59148941776377,221.08700000000002,221.14700000000002,1.49,09/19 13:14,24
365,2019-09-19 13:15:00,221.14700000000002,219.03148941776382,221.14700000000002,221.238,1.3925,09/19 13:15,24
366,2019-09-19 13:16:00,221.238,218.91148941776393,221.22799999999998,221.297,1.275,09/19 13:16,24
367,2019-09-19 13:17:00,221.28799999999998,219.39148941776384,221.27700000000002,221.27700000000002,1.0275,09/19 13:17,24
368,2019-09-19 13:18:00,221.27700000000002,218.6714894177638,221.22799999999998,221.278,1.32,09/19 13:18,24
369,2019-09-19 13:19:00,221.28799999999998,219.63148941776396,221.267,221.34799999999998,1.3175,09/19 13:19,24
370,2019-09-19 13:20:00,221.338,219.27148941776395,221.257,221.268,1.255,09/19 13:20,24
371,2019-09-19 13:21:00,221.28799999999998,218.91148941776393,221.207,221.27700000000002,1.07,09/19 13:21,24
372,2019-09-19 13:22:00,221.278,219.39148941776384,221.267,221.327,1.2825,09/19 13:22,24
373,2019-09-19 13:23:00,221.328,220.11148941776386,221.308,221.378,1.28,09/19 13:23,24
374,2019-09-19 13:24:00,221.387,220.95148941776378,221.36700000000002,221.428,1.495,09/19 13:24,24
375,2019-09-19 13:25:00,221.438,220.711489417764,221.368,221.368,1.145,09/19 13:25,25
376,2019-09-19 13:26:00,221.357,219.87148941776408,221.297,221.378,1.1475,09/19 13:26,25
377,2019-09-19 13:27:00,221.387,220.8314894177639,221.387,221.408,1.0225,09/19 13:27,25
378,2019-09-19 13:28:00,221.418,220.2314894177641,221.33700000000002,221.34799999999998,1.0625,09/19 13:28,25
379,2019-09-19 13:29:00,221.34799999999998,219.51148941776407,221.178,221.188,2.04,09/19 13:29,25
380,2019-09-19 13:30:00,221.187,218.43148941776403,220.368,220.418,4.8525,09/19 13:30,25
381,2019-09-19 13:31:00,220.418,212.071489417764,220.408,220.727,4.44,09/19 13:31,25
382,2019-09-19 13:32:00,220.72799999999998,213.63148941776396,220.657,220.858,3.1075,09/19 13:32,25
383,2019-09-19 13:33:00,220.89700000000002,214.8314894177639,220.77700000000002,220.907,2.5775,09/19 13:33,25
384,2019-09-19 13:34:00,220.907,215.6714894177638,220.84799999999998,220.998,1.93,09/19 13:34,25
385,2019-09-19 13:35:00,220.988,215.1914894177639,220.907,220.938,1.94,09/19 13:35,25
386,2019-09-19 13:36:00,220.998,216.75148941776385,220.928,221.00799999999998,2.3175,09/19 13:36,25
387,2019-09-19 13:37:00,221.007,216.15148941776405,220.928,221.048,1.7725,09/19 13:37,25
388,2019-09-19 13:38:00,221.05700000000002,216.27148941776395,220.92700000000002,220.938,1.835,09/19 13:38,25
389,2019-09-19 13:39:00,220.938,215.91148941776393,220.857,220.998,2.39,09/19 13:39,25
390,2019-09-19 13:40:00,221.007,216.15148941776405,220.83700000000002,220.838,2.42,09/19 13:40,26
391,2019-09-19 13:41:00,220.84799999999998,213.63148941776396,220.767,220.838,1.6725,09/19 13:41,26
392,2019-09-19 13:42:00,220.838,214.351489417764,220.667,220.667,2.1275,09/19 13:42,26
393,2019-09-19 13:43:00,220.668,213.27148941776395,220.607,220.827,2.5425,09/19 13:43,26
394,2019-09-19 13:44:00,220.827,213.99148941776397,220.787,220.868,1.8375,09/19 13:44,26
395,2019-09-19 13:45:00,220.86700000000002,215.55148941776392,220.798,220.968,2.24,09/19 13:45,26
396,2019-09-19 13:46:00,220.967,215.1914894177639,220.917,220.938,1.26,09/19 13:46,26
397,2019-09-19 13:47:00,220.94799999999998,214.59148941776377,220.868,220.888,1.12,09/19 13:47,26
398,2019-09-19 13:48:00,220.887,214.59148941776377,220.847,220.898,1.2825,09/19 13:48,26
399,2019-09-19 13:49:00,220.908,215.91148941776393,220.887,221.03799999999998,1.1,09/19 13:49,26
400,2019-09-19 13:50:00,221.048,216.27148941776395,221.007,221.077,1.5025,09/19 13:50,26
401,2019-09-19 13:51:00,221.06799999999998,217.711489417764,221.05700000000002,221.19799999999998,1.555,09/19 13:51,26
402,2019-09-19 13:52:00,221.208,217.711489417764,221.137,221.158,1.2025,09/19 13:52,26
403,2019-09-19 13:53:00,221.157,218.55148941776392,221.067,221.25799999999998,2.1025,09/19 13:53,26
404,2019-09-19 13:54:00,221.25799999999998,220.21948941776404,221.237,221.358,1.7675,09/19 13:54,26
405,2019-09-19 13:55:00,221.358,219.51148941776407,221.297,221.31799999999998,0.92,09/19 13:55,27
406,2019-09-19 13:56:00,221.317,219.27148941776395,221.287,221.298,1.285,09/19 13:56,27
407,2019-09-19 13:57:00,221.31799999999998,220.351489417764,221.31799999999998,221.39700000000002,1.025,09/19 13:57,27
408,2019-09-19 13:58:00,221.407,222.39148941776384,221.378,221.537,1.67,09/19 13:58,27
409,2019-09-19 13:59:00,221.528,222.27148941776395,221.50799999999998,221.578,1.195,09/19 13:59,27
410,2019-09-19 14:00:00,221.577,222.139489417764,221.47799999999998,221.53799999999998,1.195,09/19 14:00,27
411,2019-09-19 14:01:00,221.53799999999998,223.47148941776388,221.517,221.678,1.1825,09/19 14:01,27
412,2019-09-19 14:02:00,221.67700000000002,223.351489417764,221.56799999999998,221.59799999999998,1.16,09/19 14:02,27
413,2019-09-19 14:03:00,221.59799999999998,223.59148941776377,221.588,221.658,1.225,09/19 14:03,27
414,2019-09-19 14:04:00,221.667,223.351489417764,221.55700000000002,221.638,1.3725,09/19 14:04,27
415,2019-09-19 14:05:00,221.638,222.87148941776408,221.517,221.528,1.145,09/19 14:05,27
416,2019-09-19 14:06:00,221.52700000000002,222.15148941776405,221.517,221.53799999999998,1.17,09/19 14:06,27
417,2019-09-19 14:07:00,221.548,222.97948941776426,221.507,221.628,0.995,09/19 14:07,27
418,2019-09-19 14:08:00,221.628,223.351489417764,221.627,221.67700000000002,0.7225,09/19 14:08,27
419,2019-09-19 14:09:00,221.678,223.59148941776377,221.628,221.667,0.81,09/19 14:09,27
420,2019-09-19 14:10:00,221.668,223.351489417764,221.61700000000002,221.648,1.255,09/19 14:10,28
421,2019-09-19 14:11:00,221.64700000000002,223.8314894177639,221.608,221.668,1.1875,09/19 14:11,28
422,2019-09-19 14:12:00,221.668,223.351489417764,221.578,221.58700000000002,0.9225,09/19 14:12,28
423,2019-09-19 14:13:00,221.59799999999998,222.39148941776384,221.458,221.487,1.255,09/19 14:13,28
424,2019-09-19 14:14:00,221.497,221.3114894177638,221.358,221.418,1.5275,09/19 14:14,28
425,2019-09-19 14:15:00,221.408,220.8314894177639,221.387,221.408,1.1475,09/19 14:15,28
426,2019-09-19 14:16:00,221.407,220.11148941776386,221.30700000000002,221.34799999999998,0.9525,09/19 14:16,28
427,2019-09-19 14:17:00,221.34799999999998,220.11148941776386,221.34799999999998,221.377,0.73,09/19 14:17,28
428,2019-09-19 14:18:00,221.388,221.071489417764,221.378,221.44799999999998,1.0125,09/19 14:18,28
429,2019-09-19 14:19:00,221.44799999999998,220.8314894177639,221.437,221.458,0.6875,09/19 14:19,28
430,2019-09-19 14:20:00,221.44799999999998,221.6714894177638,221.44799999999998,221.528,1.0725,09/19 14:20,28
431,2019-09-19 14:21:00,221.52700000000002,221.55148941776392,221.488,221.498,0.6925,09/19 14:21,28
432,2019-09-19 14:22:00,221.487,221.05948941776396,221.27700000000002,221.298,1.66,09/19 14:22,28
433,2019-09-19 14:23:00,221.297,219.51148941776407,221.178,221.19799999999998,1.345,09/19 14:23,28
434,2019-09-19 14:24:00,221.218,219.0194894177641,221.187,221.317,1.75,09/19 14:24,28
435,2019-09-19 14:25:00,221.31799999999998,219.51148941776407,221.287,221.298,1.255,09/19 14:25,29
436,2019-09-19 14:26:00,221.308,219.51148941776407,221.237,221.34799999999998,1.2625,09/19 14:26,29
437,2019-09-19 14:27:00,221.358,219.87148941776408,221.297,221.297,1.0425,09/19 14:27,29
438,2019-09-19 14:28:00,221.298,219.03148941776382,221.22799999999998,221.31799999999998,1.105,09/19 14:28,29
439,2019-09-19 14:29:00,221.317,219.27148941776395,221.287,221.338,0.685,09/19 14:29,29
440,2019-09-19 14:30:00,221.328,219.15148941776405,221.248,221.27700000000002,1.1575,09/19 14:30,29
441,2019-09-19 14:31:00,221.278,218.79148941776404,221.168,221.218,1.61,09/19 14:31,29
442,2019-09-19 14:32:00,221.217,218.05948941776396,221.118,221.14700000000002,1.1575,09/19 14:32,29
443,2019-09-19 14:33:00,221.148,217.2314894177641,221.05700000000002,221.08700000000002,1.405,09/19 14:33,29
444,2019-09-19 14:34:00,221.09799999999998,218.55148941776392,221.09799999999998,221.22799999999998,1.7975,09/19 14:34,29
445,2019-09-19 14:35:00,221.22799999999998,219.03148941776382,221.118,221.14700000000002,1.5975,09/19 14:35,29
446,2019-09-19 14:36:00,221.148,217.11148941776386,221.017,221.077,1.8125,09/19 14:36,29
447,2019-09-19 14:37:00,221.077,217.11148941776386,221.077,221.127,1.185,09/19 14:37,29
448,2019-09-19 14:38:00,221.137,217.351489417764,221.017,221.06799999999998,1.3375,09/19 14:38,29
449,2019-09-19 14:39:00,221.067,216.27148941776395,220.94799999999998,220.977,1.335,09/19 14:39,29
450,2019-09-19 14:40:00,220.987,215.55148941776392,220.887,221.028,1.435,09/19 14:40,30
451,2019-09-19 14:41:00,221.02700000000002,215.79148941776404,220.928,221.048,1.4425,09/19 14:41,30
452,2019-09-19 14:42:00,221.037,215.79148941776404,220.937,220.988,1.195,09/19 14:42,30
453,2019-09-19 14:43:00,220.988,216.15148941776405,220.977,221.048,1.225,09/19 14:43,30
454,2019-09-19 14:44:00,221.05700000000002,216.25948941776423,220.968,221.047,1.8125,09/19 14:44,30
455,2019-09-19 14:45:00,221.047,215.79148941776404,220.858,220.908,1.95,09/19 14:45,30
456,2019-09-19 14:46:00,220.918,215.1794894177642,220.887,220.938,1.805,09/19 14:46,30
457,2019-09-19 14:47:00,220.938,214.711489417764,220.787,220.81799999999998,1.305,09/19 14:47,30
458,2019-09-19 14:48:00,220.797,213.39148941776384,220.757,220.768,1.45,09/19 14:48,30
459,2019-09-19 14:49:00,220.77700000000002,213.27148941776395,220.738,220.83700000000002,1.46,09/19 14:49,30
460,2019-09-19 14:50:00,220.84799999999998,214.33948941776427,220.827,220.89700000000002,1.43,09/19 14:50,30
461,2019-09-19 14:51:00,220.898,215.3114894177638,220.877,220.957,0.99,09/19 14:51,30
462,2019-09-19 14:52:00,220.958,215.1914894177639,220.937,220.958,0.8725,09/19 14:52,30
463,2019-09-19 14:53:00,220.958,215.91148941776393,220.947,221.028,1.2775,09/19 14:53,30
464,2019-09-19 14:54:00,221.03799999999998,216.15148941776405,220.967,220.998,1.28,09/19 14:54,30
465,2019-09-19 14:55:00,220.997,216.03148941776382,220.957,221.067,1.2725,09/19 14:55,31
466,2019-09-19 14:56:00,221.067,216.87148941776408,220.998,221.118,1.62,09/19 14:56,31
467,2019-09-19 14:57:00,221.088,216.39148941776384,221.018,221.02700000000002,1.0375,09/19 14:57,31
468,2019-09-19 14:58:00,221.03799999999998,215.91148941776393,221.007,221.028,1.0725,09/19 14:58,31
469,2019-09-19 14:59:00,221.02700000000002,216.03148941776382,221.02700000000002,221.058,0.835,09/19 14:59,31
470,2019-09-19 15:00:00,221.06799999999998,216.15148941776405,221.028,221.05700000000002,1.365,09/19 15:00,31
471,2019-09-19 15:01:00,221.048,215.91148941776393,220.938,220.977,1.3175,09/19 15:01,31
472,2019-09-19 15:02:00,220.977,216.51148941776407,220.947,221.09799999999998,1.6125,09/19 15:02,31
473,2019-09-19 15:03:00,221.078,216.15148941776405,221.017,221.02700000000002,1.625,09/19 15:03,31
474,2019-09-19 15:04:00,221.037,215.91148941776393,220.878,220.988,2.0175,09/19 15:04,31
475,2019-09-19 15:05:00,220.97799999999998,215.3114894177638,220.888,221.00799999999998,1.75,09/19 15:05,31
476,2019-09-19 15:06:00,221.018,216.139489417764,220.957,221.00799999999998,2.03,09/19 15:06,31
477,2019-09-19 15:07:00,221.00799999999998,216.75148941776385,220.988,221.118,1.865,09/19 15:07,31
478,2019-09-19 15:08:00,221.128,217.2314894177641,221.097,221.138,1.85,09/19 15:08,31
479,2019-09-19 15:09:00,221.138,218.55148941776392,221.137,221.268,1.29,09/19 15:09,31
480,2019-09-19 15:10:00,221.25799999999998,220.351489417764,221.257,221.428,1.6125,09/19 15:10,32
481,2019-09-19 15:11:00,221.42700000000002,220.95148941776378,221.327,221.358,1.6425,09/19 15:11,32
482,2019-09-19 15:12:00,221.358,219.51148941776407,221.158,221.208,2.1175,09/19 15:12,32
483,2019-09-19 15:13:00,221.208,218.91148941776393,221.157,221.278,1.6075,09/19 15:13,32
484,2019-09-19 15:14:00,221.287,219.15148941776405,221.257,221.28799999999998,1.225,09/19 15:14,32
485,2019-09-19 15:15:00,221.278,219.39148941776384,221.208,221.317,1.575,09/19 15:15,32
486,2019-09-19 15:16:00,221.328,219.75148941776385,221.30700000000002,221.358,1.0425,09/19 15:16,32
487,2019-09-19 15:17:00,221.358,220.47148941776388,221.34799999999998,221.408,1.4575,09/19 15:17,32
488,2019-09-19 15:18:00,221.398,220.2314894177641,221.287,221.308,1.28,09/19 15:18,32
489,2019-09-19 15:19:00,221.31799999999998,219.63148941776396,221.30700000000002,221.357,1.0725,09/19 15:19,32
490,2019-09-19 15:20:00,221.358,220.95148941776378,221.338,221.428,1.935,09/19 15:20,32
491,2019-09-19 15:21:00,221.438,220.95148941776378,221.387,221.408,1.2725,09/19 15:21,32
492,2019-09-19 15:22:00,221.408,220.351489417764,221.347,221.407,1.745,09/19 15:22,32
493,2019-09-19 15:23:00,221.408,220.2314894177641,221.327,221.378,1.2925,09/19 15:23,32
494,2019-09-19 15:24:00,221.36700000000002,219.99148941776397,221.328,221.377,1.185,09/19 15:24,32
495,2019-09-19 15:25:00,221.377,219.73948941776413,221.30700000000002,221.328,1.16,09/19 15:25,33
496,2019-09-19 15:26:00,221.33700000000002,219.63148941776396,221.287,221.298,1.6925,09/19 15:26,33
497,2019-09-19 15:27:00,221.298,219.63148941776396,221.237,221.347,1.3925,09/19 15:27,33
498,2019-09-19 15:28:00,221.34799999999998,219.99148941776397,221.327,221.388,1.24,09/19 15:28,33
499,2019-09-19 15:29:00,221.388,220.2314894177641,221.268,221.377,1.85,09/19 15:29,33
500,2019-09-19 15:30:00,221.378,219.99148941776397,221.227,221.328,2.905,09/19 15:30,33
501,2019-09-19 15:31:00,221.338,219.27148941776395,221.178,221.227,2.1775,09/19 15:31,33
502,2019-09-19 15:32:00,221.22799999999998,217.95148941776378,220.828,220.957,2.91,09/19 15:32,33
503,2019-09-19 15:33:00,220.968,215.55148941776392,220.877,220.938,2.71,09/19 15:33,33
504,2019-09-19 15:34:00,220.938,215.41948941776397,220.888,220.928,2.6275,09/19 15:34,33
505,2019-09-19 15:35:00,220.928,215.071489417764,220.738,220.787,3.0625,09/19 15:35,33
506,2019-09-19 15:36:00,220.797,214.47148941776388,220.797,220.887,1.5975,09/19 15:36,33
507,2019-09-19 15:37:00,220.888,214.59148941776377,220.857,220.908,1.39,09/19 15:37,33
508,2019-09-19 15:38:00,220.938,216.03148941776382,220.89700000000002,221.058,1.86,09/19 15:38,33
509,2019-09-19 15:39:00,221.06799999999998,216.87148941776408,221.018,221.108,1.66,09/19 15:39,33
510,2019-09-19 15:40:00,221.107,217.2314894177641,221.09799999999998,221.137,1.575,09/19 15:40,34
511,2019-09-19 15:41:00,221.138,217.9168153846155,221.11700000000002,221.137,1.1225,09/19 15:41,34
512,2019-09-19 15:42:00,221.127,217.73681538461548,221.047,221.06799999999998,0.9925,09/19 15:42,34
513,2019-09-19 15:43:00,221.067,217.61681538461542,220.998,221.017,2.0675,09/19 15:43,34
514,2019-09-19 15:44:00,221.037,217.67681538461537,220.988,221.127,1.64,09/19 15:44,34
515,2019-09-19 15:45:00,221.128,217.79681538461543,220.957,221.088,2.4675,09/19 15:45,34
516,2019-09-19 15:46:00,221.08700000000002,217.85681538461537,221.03799999999998,221.058,1.4125,09/19 15:46,34
517,2019-09-19 15:47:00,221.05700000000002,217.55681538461548,221.017,221.09799999999998,1.555,09/19 15:47,34
518,2019-09-19 15:48:00,221.097,218.03681538461538,221.08700000000002,221.108,1.725,09/19 15:48,34
519,2019-09-19 15:49:00,221.107,217.67681538461537,220.987,221.09799999999998,3.165,09/19 15:49,34
520,2019-09-19 15:50:00,221.09799999999998,217.61681538461542,220.94799999999998,221.00799999999998,2.4775,09/19 15:50,34
521,2019-09-19 15:51:00,221.00799999999998,216.95681538461534,220.86700000000002,220.988,2.2525,09/19 15:51,34
522,2019-09-19 15:52:00,220.977,217.0768153846154,220.938,221.00799999999998,2.235,09/19 15:52,34
523,2019-09-19 15:53:00,221.007,217.13681538461535,220.938,221.028,1.8675,09/19 15:53,34
524,2019-09-19 15:54:00,220.998,216.8968153846154,220.847,220.967,2.69,09/19 15:54,34
525,2019-09-19 15:55:00,220.97799999999998,217.49681538461536,220.94799999999998,221.037,3.21,09/19 15:55,35
526,2019-09-19 15:56:00,221.03799999999998,217.43681538461541,221.00799999999998,221.088,2.025,09/19 15:56,35
527,2019-09-19 15:57:00,221.088,217.43681538461541,220.94799999999998,220.97799999999998,2.385,09/19 15:57,35
528,2019-09-19 15:58:00,220.987,217.01681538461546,220.928,220.958,2.3075,09/19 15:58,35
