date, value
1/10/1996,0.746
1/11/1996,0.744
1/12/1996,0.743
1/15/1996,0.741
1/16/1996,0.744
1/17/1996,0.741
1/18/1996,0.739
1/19/1996,0.734
1/22/1996,0.734
1/23/1996,0.734
1/24/1996,0.738
1/25/1996,0.738
1/26/1996,0.738
1/29/1996,0.741
1/30/1996,0.742
1/31/1996,0.745
2/1/1996,0.748
2/2/1996,0.758
2/5/1996,0.755
2/6/1996,0.754
2/7/1996,0.752
2/8/1996,0.758
2/9/1996,0.755
2/12/1996,0.755
2/13/1996,0.754
2/14/1996,0.754
2/15/1996,0.755
2/16/1996,0.755
2/20/1996,0.753
2/21/1996,0.751
2/22/1996,0.756
2/23/1996,0.757
2/26/1996,0.757
2/27/1996,0.759
2/28/1996,0.763
2/29/1996,0.765
3/1/1996,0.761
3/4/1996,0.76
3/5/1996,0.76
3/6/1996,0.764
3/7/1996,0.763
3/8/1996,0.767
3/11/1996,0.767
3/12/1996,0.77
3/13/1996,0.774
3/14/1996,0.774
3/15/1996,0.774
3/18/1996,0.774
3/19/1996,0.773
3/20/1996,0.776
3/21/1996,0.778
3/22/1996,0.776
3/25/1996,0.773
3/26/1996,0.773
3/27/1996,0.78
3/28/1996,0.781
3/29/1996,0.781
4/1/1996,0.785
4/2/1996,0.782
4/3/1996,0.781
4/4/1996,0.781
4/8/1996,0.784
4/9/1996,0.786
4/10/1996,0.788
4/11/1996,0.79
4/12/1996,0.791
4/15/1996,0.789
4/16/1996,0.786
4/17/1996,0.787
4/18/1996,0.783
4/19/1996,0.783
4/22/1996,0.786
4/23/1996,0.79
4/24/1996,0.785
4/25/1996,0.789
4/26/1996,0.79
4/29/1996,0.787
4/30/1996,0.787
5/1/1996,0.79
5/2/1996,0.798
5/3/1996,0.796
5/6/1996,0.797
5/7/1996,0.799
5/8/1996,0.801
5/9/1996,0.798
5/10/1996,0.802
5/13/1996,0.802
5/14/1996,0.802
5/15/1996,0.8
5/16/1996,0.801
5/17/1996,0.799
5/20/1996,0.794
5/21/1996,0.793
5/22/1996,0.795
5/23/1996,0.794
5/24/1996,0.791
5/28/1996,0.794
5/29/1996,0.798
5/30/1996,0.797
5/31/1996,0.798
6/3/1996,0.802
6/4/1996,0.797
6/5/1996,0.792
6/6/1996,0.786
6/7/1996,0.792
6/10/1996,0.794
6/11/1996,0.791
6/12/1996,0.791
6/13/1996,0.791
6/14/1996,0.793
6/17/1996,0.791
6/18/1996,0.789
6/19/1996,0.788
6/20/1996,0.789
6/21/1996,0.789
6/24/1996,0.79
6/25/1996,0.79
6/26/1996,0.79
6/27/1996,0.788
6/28/1996,0.787
7/1/1996,0.787
7/2/1996,0.782
7/3/1996,0.783
7/5/1996,0.795
7/8/1996,0.793
7/9/1996,0.793
7/10/1996,0.798
7/11/1996,0.797
7/12/1996,0.797
7/15/1996,0.795
7/16/1996,0.79
7/17/1996,0.787
7/18/1996,0.791
7/19/1996,0.792
7/22/1996,0.79
7/23/1996,0.79
7/24/1996,0.79
7/25/1996,0.788
7/26/1996,0.787
7/29/1996,0.787
7/30/1996,0.779
7/31/1996,0.774
8/1/1996,0.773
8/2/1996,0.774
8/5/1996,0.772
8/6/1996,0.775
8/7/1996,0.777
8/8/1996,0.779
8/9/1996,0.779
8/12/1996,0.778
8/13/1996,0.779
8/14/1996,0.78
8/15/1996,0.783
8/16/1996,0.783
8/19/1996,0.791
8/20/1996,0.786
8/21/1996,0.791
8/22/1996,0.791
8/23/1996,0.791
8/26/1996,0.791
8/27/1996,0.788
8/28/1996,0.791
8/29/1996,0.791
8/30/1996,0.79
9/3/1996,0.791
9/4/1996,0.791
9/5/1996,0.794
9/6/1996,0.799
9/9/1996,0.801
9/10/1996,0.799
9/11/1996,0.799
9/12/1996,0.797
9/13/1996,0.79
9/16/1996,0.789
9/17/1996,0.79
9/18/1996,0.788
9/19/1996,0.791
9/20/1996,0.793
9/23/1996,0.792
9/24/1996,0.786
9/25/1996,0.791
9/26/1996,0.793
9/27/1996,0.791
9/30/1996,0.791
10/1/1996,0.791
10/2/1996,0.794
10/3/1996,0.791
10/4/1996,0.789
10/7/1996,0.788
10/8/1996,0.791
10/9/1996,0.79
10/10/1996,0.79
10/11/1996,0.79
10/14/1996,0.791
10/15/1996,0.79
10/16/1996,0.791
10/17/1996,0.793
10/18/1996,0.795
10/21/1996,0.797
10/22/1996,0.794
10/23/1996,0.794
10/24/1996,0.792
10/25/1996,0.79
10/28/1996,0.791
10/29/1996,0.791
10/30/1996,0.792
10/31/1996,0.791
11/1/1996,0.789
11/4/1996,0.788
11/5/1996,0.786
11/6/1996,0.791
11/7/1996,0.783
11/8/1996,0.787
11/11/1996,0.787
11/12/1996,0.788
11/13/1996,0.788
11/14/1996,0.79
11/15/1996,0.79
11/18/1996,0.793
11/19/1996,0.794
11/20/1996,0.8
11/21/1996,0.811
11/22/1996,0.814
11/25/1996,0.81
11/26/1996,0.81
11/27/1996,0.81
11/29/1996,0.816
12/2/1996,0.817
12/3/1996,0.795
12/4/1996,0.799
12/5/1996,0.799
12/6/1996,0.798
12/9/1996,0.803
12/10/1996,0.802
12/11/1996,0.79
12/12/1996,0.793
12/13/1996,0.791
12/16/1996,0.792
12/17/1996,0.796
12/18/1996,0.791
12/19/1996,0.794
12/20/1996,0.796
12/23/1996,0.798
12/24/1996,0.795
12/26/1996,0.795
12/27/1996,0.794
12/30/1996,0.796
12/31/1996,0.794
1/2/1997,0.791
1/3/1997,0.791
1/6/1997,0.789
1/7/1997,0.79
1/8/1997,0.781
1/9/1997,0.781
1/10/1997,0.781
1/13/1997,0.778
1/14/1997,0.78
1/15/1997,0.775
1/16/1997,0.779
1/17/1997,0.78
1/20/1997,0.776
1/21/1997,0.777
1/22/1997,0.776
1/23/1997,0.771
1/24/1997,0.771
1/27/1997,0.772
1/28/1997,0.768
1/29/1997,0.771
1/30/1997,0.765
1/31/1997,0.762
2/3/1997,0.765
2/4/1997,0.764
2/5/1997,0.763
2/6/1997,0.765
2/7/1997,0.761
2/10/1997,0.758
2/11/1997,0.758
2/12/1997,0.759
2/13/1997,0.766
2/14/1997,0.765
2/18/1997,0.765
2/19/1997,0.767
2/20/1997,0.772
2/21/1997,0.777
2/24/1997,0.777
2/25/1997,0.776
2/26/1997,0.776
2/27/1997,0.775
2/28/1997,0.779
3/3/1997,0.788
3/4/1997,0.789
3/5/1997,0.784
3/6/1997,0.786
3/7/1997,0.787
3/10/1997,0.789
3/11/1997,0.793
3/12/1997,0.795
3/13/1997,0.794
3/14/1997,0.8
3/17/1997,0.793
3/18/1997,0.788
3/19/1997,0.787
3/20/1997,0.787
3/21/1997,0.786
3/24/1997,0.789
3/25/1997,0.783
3/26/1997,0.785
3/27/1997,0.785
3/31/1997,0.786
4/1/1997,0.786
4/2/1997,0.783
4/3/1997,0.777
4/4/1997,0.776
4/7/1997,0.776
4/8/1997,0.78
4/9/1997,0.785
4/10/1997,0.785
4/11/1997,0.788
4/14/1997,0.779
4/15/1997,0.774
4/16/1997,0.773
4/17/1997,0.777
4/18/1997,0.773
4/21/1997,0.778
4/22/1997,0.777
4/23/1997,0.776
4/24/1997,0.776
4/25/1997,0.776
4/28/1997,0.78
4/29/1997,0.782
4/30/1997,0.782
5/1/1997,0.783
5/2/1997,0.783
5/5/1997,0.78
5/6/1997,0.777
5/7/1997,0.776
5/8/1997,0.779
5/9/1997,0.777
5/12/1997,0.779
5/13/1997,0.777
5/14/1997,0.776
5/15/1997,0.777
5/16/1997,0.776
5/19/1997,0.775
5/20/1997,0.775
5/21/1997,0.787
5/22/1997,0.777
5/23/1997,0.766
5/27/1997,0.764
5/28/1997,0.765
5/29/1997,0.766
5/30/1997,0.76
6/2/1997,0.757
6/3/1997,0.762
6/4/1997,0.757
6/5/1997,0.759
6/6/1997,0.762
6/9/1997,0.761
6/10/1997,0.762
6/11/1997,0.756
6/12/1997,0.752
6/13/1997,0.75
6/16/1997,0.748
6/17/1997,0.751
6/18/1997,0.749
6/19/1997,0.75
6/20/1997,0.751
6/23/1997,0.752
6/24/1997,0.751
6/25/1997,0.751
6/26/1997,0.75
6/27/1997,0.746
6/30/1997,0.754
7/1/1997,0.751
7/2/1997,0.752
7/3/1997,0.752
7/7/1997,0.744
7/8/1997,0.746
7/9/1997,0.744
7/10/1997,0.742
7/11/1997,0.74
7/14/1997,0.737
7/15/1997,0.734
7/16/1997,0.737
7/17/1997,0.737
7/18/1997,0.741
7/21/1997,0.741
7/22/1997,0.74
7/23/1997,0.737
7/24/1997,0.736
7/25/1997,0.737
7/28/1997,0.738
7/29/1997,0.746
7/30/1997,0.744
7/31/1997,0.748
8/1/1997,0.739
8/4/1997,0.741
8/5/1997,0.738
8/6/1997,0.736
8/7/1997,0.729
8/8/1997,0.734
8/11/1997,0.738
8/12/1997,0.739
8/13/1997,0.744
8/14/1997,0.742
8/15/1997,0.742
8/18/1997,0.738
8/19/1997,0.742
8/20/1997,0.746
8/21/1997,0.751
8/22/1997,0.747
8/25/1997,0.746
8/26/1997,0.748
8/27/1997,0.742
8/28/1997,0.737
8/29/1997,0.731
9/2/1997,0.725
9/3/1997,0.728
9/4/1997,0.732
9/5/1997,0.731
9/8/1997,0.729
9/9/1997,0.728
9/10/1997,0.729
9/11/1997,0.72
9/12/1997,0.722
9/15/1997,0.72
9/16/1997,0.715
9/17/1997,0.716
9/18/1997,0.716
9/19/1997,0.717
9/22/1997,0.72
9/23/1997,0.72
9/24/1997,0.724
9/25/1997,0.725
9/26/1997,0.721
9/29/1997,0.719
9/30/1997,0.726
10/1/1997,0.727
10/2/1997,0.728
10/3/1997,0.729
10/6/1997,0.724
10/7/1997,0.724
10/8/1997,0.728
10/9/1997,0.734
10/10/1997,0.738
10/13/1997,0.74
10/14/1997,0.736
10/15/1997,0.734
10/16/1997,0.739
10/17/1997,0.732
10/20/1997,0.729
10/21/1997,0.719
10/22/1997,0.705
10/23/1997,0.704
10/24/1997,0.688
10/27/1997,0.688
10/28/1997,0.706
10/29/1997,0.698
10/30/1997,0.702
10/31/1997,0.701
11/3/1997,0.712
11/4/1997,0.703
11/5/1997,0.703
11/6/1997,0.697
11/7/1997,0.693
11/10/1997,0.696
11/11/1997,0.697
11/12/1997,0.691
11/13/1997,0.697
11/14/1997,0.697
11/17/1997,0.699
11/18/1997,0.698
11/19/1997,0.69
11/20/1997,0.69
11/21/1997,0.693
11/24/1997,0.693
11/25/1997,0.686
11/26/1997,0.686
11/28/1997,0.681
12/1/1997,0.675
12/2/1997,0.677
12/3/1997,0.677
12/4/1997,0.671
12/5/1997,0.672
12/8/1997,0.671
12/9/1997,0.669
12/10/1997,0.668
12/11/1997,0.664
12/12/1997,0.661
12/15/1997,0.655
12/16/1997,0.648
12/17/1997,0.661
12/18/1997,0.651
12/19/1997,0.652
12/22/1997,0.652
12/23/1997,0.655
12/24/1997,0.656
12/26/1997,0.656
12/29/1997,0.655
12/30/1997,0.652
12/31/1997,0.651
1/2/1998,0.65
1/5/1998,0.64
1/6/1998,0.636
1/7/1998,0.643
1/8/1998,0.634
1/9/1998,0.644
1/12/1998,0.643
1/13/1998,0.649
1/14/1998,0.648
1/15/1998,0.652
1/16/1998,0.665
1/20/1998,0.668
1/21/1998,0.663
1/22/1998,0.659
1/23/1998,0.665
1/26/1998,0.668
1/27/1998,0.677
1/28/1998,0.681
1/29/1998,0.674
1/30/1998,0.686
2/2/1998,0.684
2/3/1998,0.68
2/4/1998,0.681
2/5/1998,0.677
2/6/1998,0.672
2/9/1998,0.674
2/10/1998,0.678
2/11/1998,0.678
2/12/1998,0.673
2/13/1998,0.673
2/17/1998,0.669
2/18/1998,0.668
2/19/1998,0.675
2/20/1998,0.669
2/23/1998,0.666
2/24/1998,0.666
2/25/1998,0.665
2/26/1998,0.672
2/27/1998,0.679
3/2/1998,0.683
3/3/1998,0.679
3/4/1998,0.674
3/5/1998,0.667
3/6/1998,0.668
3/9/1998,0.667
3/10/1998,0.669
3/11/1998,0.666
3/12/1998,0.6715
3/13/1998,0.6753
3/16/1998,0.6687
3/17/1998,0.671
3/18/1998,0.6616
3/19/1998,0.6609
3/20/1998,0.6645
3/23/1998,0.6701
3/24/1998,0.6713
3/25/1998,0.6685
3/26/1998,0.6762
3/27/1998,0.6724
3/30/1998,0.6633
3/31/1998,0.6619
4/1/1998,0.6568
4/2/1998,0.655
4/3/1998,0.656
4/6/1998,0.6585
4/7/1998,0.6578
4/8/1998,0.6606
4/9/1998,0.653
4/13/1998,0.6552
4/14/1998,0.6469
4/15/1998,0.6494
4/16/1998,0.651
4/17/1998,0.6497
4/20/1998,0.6464
4/21/1998,0.6515
4/22/1998,0.6517
4/23/1998,0.6532
4/24/1998,0.6504
4/27/1998,0.6464
4/28/1998,0.6445
4/29/1998,0.6491
4/30/1998,0.6497
5/1/1998,0.6484
5/4/1998,0.6465
5/5/1998,0.6401
5/6/1998,0.637
5/7/1998,0.6375
5/8/1998,0.6348
5/11/1998,0.6357
5/12/1998,0.6311
5/13/1998,0.628
5/14/1998,0.6287
5/15/1998,0.6271
5/18/1998,0.6185
5/19/1998,0.6224
5/20/1998,0.6254
5/21/1998,0.6335
5/22/1998,0.6268
5/26/1998,0.6212
5/27/1998,0.6203
5/28/1998,0.6219
5/29/1998,0.623
6/1/1998,0.615
6/2/1998,0.615
6/3/1998,0.609
6/4/1998,0.61
6/5/1998,0.6
6/8/1998,0.6
6/9/1998,0.594
6/10/1998,0.588
6/11/1998,0.586
6/12/1998,0.587
6/15/1998,0.589
6/16/1998,0.592
6/17/1998,0.613
6/18/1998,0.6084
6/19/1998,0.6161
6/22/1998,0.6085
6/23/1998,0.6082
6/24/1998,0.6045
6/25/1998,0.6052
6/26/1998,0.6015
6/29/1998,0.6077
6/30/1998,0.6184
7/1/1998,0.62
7/2/1998,0.614
7/6/1998,0.6155
7/7/1998,0.6198
7/8/1998,0.6175
7/9/1998,0.6132
7/10/1998,0.616
7/13/1998,0.6173
7/14/1998,0.6226
7/15/1998,0.623
7/16/1998,0.6317
7/17/1998,0.6285
7/20/1998,0.6315
7/21/1998,0.6262
7/22/1998,0.6225
7/23/1998,0.6203
7/24/1998,0.6166
7/27/1998,0.6088
7/28/1998,0.6133
7/29/1998,0.6115
7/30/1998,0.6095
7/31/1998,0.606
8/3/1998,0.6019
8/4/1998,0.6043
8/5/1998,0.6086
8/6/1998,0.6051
8/7/1998,0.5997
8/10/1998,0.6005
8/11/1998,0.5928
8/12/1998,0.5937
8/13/1998,0.5964
8/14/1998,0.5933
8/17/1998,0.5918
8/18/1998,0.5951
8/19/1998,0.5913
8/20/1998,0.5863
8/21/1998,0.5811
8/24/1998,0.5804
8/25/1998,0.5762
8/26/1998,0.5646
8/27/1998,0.5569
8/28/1998,0.567
8/31/1998,0.569
9/1/1998,0.5829
9/2/1998,0.5854
9/3/1998,0.5845
9/4/1998,0.5865
9/8/1998,0.5918
9/9/1998,0.5854
9/10/1998,0.5976
9/11/1998,0.5992
9/14/1998,0.5945
9/15/1998,0.595
9/16/1998,0.5897
9/17/1998,0.5933
9/18/1998,0.5892
9/21/1998,0.5832
9/22/1998,0.5812
9/23/1998,0.5797
9/24/1998,0.5845
9/25/1998,0.587
9/28/1998,0.59
9/29/1998,0.5968
9/30/1998,0.594
10/1/1998,0.598
10/2/1998,0.5949
10/5/1998,0.5938
10/6/1998,0.5922
10/7/1998,0.622
10/8/1998,0.616
10/9/1998,0.6138
10/12/1998,0.6232
10/13/1998,0.6249
10/14/1998,0.6335
10/15/1998,0.6373
10/16/1998,0.634
10/19/1998,0.6324
10/20/1998,0.6314
10/21/1998,0.6256
10/22/1998,0.6249
10/23/1998,0.6183
10/26/1998,0.616
10/27/1998,0.6173
10/28/1998,0.617
10/29/1998,0.6234
10/30/1998,0.6241
11/2/1998,0.6246
11/3/1998,0.6235
11/4/1998,0.6299
11/5/1998,0.6317
11/6/1998,0.6353
11/9/1998,0.6365
11/10/1998,0.6266
11/11/1998,0.6312
11/12/1998,0.638
11/13/1998,0.6362
11/16/1998,0.6371
11/17/1998,0.6327
11/18/1998,0.6441
11/19/1998,0.6424
11/20/1998,0.643
11/23/1998,0.639
11/24/1998,0.6415
11/25/1998,0.6393
11/27/1998,0.633
11/30/1998,0.6277
12/1/1998,0.6325
12/2/1998,0.629
12/3/1998,0.6236
12/4/1998,0.6168
12/7/1998,0.6197
12/8/1998,0.615
12/9/1998,0.6151
12/10/1998,0.619
12/11/1998,0.6204
12/14/1998,0.619
12/15/1998,0.6235
12/16/1998,0.6222
12/17/1998,0.6209
12/18/1998,0.62
12/21/1998,0.6162
12/22/1998,0.6125
12/23/1998,0.61
12/24/1998,0.6098
12/28/1998,0.6065
12/29/1998,0.6116
12/30/1998,0.6112
12/31/1998,0.6101
1/4/1999,0.6212
1/5/1999,0.6223
1/6/1999,0.6287
1/7/1999,0.6354
1/8/1999,0.6345
1/11/1999,0.6401
1/12/1999,0.6374
1/13/1999,0.6317
1/14/1999,0.63
1/15/1999,0.633
1/19/1999,0.6381
1/20/1999,0.6398
1/21/1999,0.6431
1/22/1999,0.6325
1/25/1999,0.6309
1/26/1999,0.629
1/27/1999,0.6277
1/28/1999,0.6278
1/29/1999,0.6301
2/1/1999,0.6356
2/2/1999,0.6383
2/3/1999,0.6411
2/4/1999,0.648
2/5/1999,0.6508
2/8/1999,0.65
2/9/1999,0.6459
2/10/1999,0.6464
2/11/1999,0.6475
2/12/1999,0.6456
2/16/1999,0.6355
2/17/1999,0.6348
2/18/1999,0.6352
2/19/1999,0.6395
2/22/1999,0.6402
2/23/1999,0.6405
2/24/1999,0.632
2/25/1999,0.626
2/26/1999,0.6185
3/1/1999,0.619
3/2/1999,0.6206
3/3/1999,0.6216
3/4/1999,0.6255
3/5/1999,0.6282
3/8/1999,0.6316
3/9/1999,0.6352
3/10/1999,0.6369
3/11/1999,0.6374
3/12/1999,0.6365
3/15/1999,0.6285
3/16/1999,0.6263
3/17/1999,0.6267
3/18/1999,0.6283
3/19/1999,0.6297
3/22/1999,0.6365
3/23/1999,0.6399
3/24/1999,0.6372
3/25/1999,0.6374
3/26/1999,0.6347
3/29/1999,0.6313
3/30/1999,0.6264
3/31/1999,0.6342
4/1/1999,0.6349
4/5/1999,0.6309
4/6/1999,0.6296
4/7/1999,0.6278
4/8/1999,0.6256
4/9/1999,0.6306
4/12/1999,0.6355
4/13/1999,0.636
4/14/1999,0.6333
4/15/1999,0.6433
4/16/1999,0.6469
4/19/1999,0.6512
4/20/1999,0.6457
4/21/1999,0.6465
4/22/1999,0.6511
4/23/1999,0.6518
4/26/1999,0.6492
4/27/1999,0.6493
4/28/1999,0.6539
4/29/1999,0.6595
4/30/1999,0.6612
5/3/1999,0.6643
5/4/1999,0.6595
5/5/1999,0.664
5/6/1999,0.6702
5/7/1999,0.6715
5/10/1999,0.6664
5/11/1999,0.6682
5/12/1999,0.6663
5/13/1999,0.667
5/14/1999,0.6642
5/17/1999,0.6651
5/18/1999,0.667
5/19/1999,0.6593
5/20/1999,0.66
5/21/1999,0.6574
5/24/1999,0.6593
5/25/1999,0.6487
5/26/1999,0.649
5/27/1999,0.6499
5/28/1999,0.652
6/1/1999,0.6429
6/2/1999,0.644
6/3/1999,0.6486
6/4/1999,0.658
6/7/1999,0.6595
6/8/1999,0.6565
6/9/1999,0.6584
6/10/1999,0.6605
6/11/1999,0.6646
6/14/1999,0.6638
6/15/1999,0.6575
6/16/1999,0.657
6/17/1999,0.6573
6/18/1999,0.6518
6/21/1999,0.6495
6/22/1999,0.6535
6/23/1999,0.658
6/24/1999,0.6589
6/25/1999,0.6612
6/28/1999,0.6578
6/29/1999,0.6563
6/30/1999,0.6668
7/1/1999,0.6661
7/2/1999,0.6688
7/6/1999,0.6615
7/7/1999,0.6674
7/8/1999,0.6664
7/9/1999,0.6652
7/12/1999,0.6616
7/13/1999,0.6585
7/14/1999,0.6575
7/15/1999,0.6605
7/16/1999,0.6605
7/19/1999,0.6493
7/20/1999,0.6439
7/21/1999,0.6455
7/22/1999,0.6472
7/23/1999,0.648
7/26/1999,0.6471
7/27/1999,0.6445
7/28/1999,0.646
7/29/1999,0.65
7/30/1999,0.651
8/2/1999,0.65
8/3/1999,0.6537
8/4/1999,0.6587
8/5/1999,0.6543
8/6/1999,0.6525
8/9/1999,0.6535
8/10/1999,0.6507
8/11/1999,0.6491
8/12/1999,0.6494
8/13/1999,0.6522
8/16/1999,0.6495
8/17/1999,0.6496
8/18/1999,0.6468
8/19/1999,0.6343
8/20/1999,0.6365
8/23/1999,0.635
8/24/1999,0.636
8/25/1999,0.6321
8/26/1999,0.6305
8/27/1999,0.632
8/30/1999,0.6338
8/31/1999,0.6395
9/1/1999,0.6384
9/2/1999,0.6446
9/3/1999,0.6467
9/7/1999,0.649
9/8/1999,0.6476
9/9/1999,0.6529
9/10/1999,0.6514
9/13/1999,0.6563
9/14/1999,0.6517
9/15/1999,0.6485
9/16/1999,0.646
9/17/1999,0.6475
9/20/1999,0.6412
9/21/1999,0.6477
9/22/1999,0.6507
9/23/1999,0.6491
9/24/1999,0.6511
9/27/1999,0.653
9/28/1999,0.6573
9/29/1999,0.6524
9/30/1999,0.6525
10/1/1999,0.656
10/4/1999,0.6625
10/5/1999,0.6629
10/6/1999,0.6609
10/7/1999,0.6585
10/8/1999,0.655
10/11/1999,0.6543
10/12/1999,0.6557
10/13/1999,0.6475
10/14/1999,0.6483
10/15/1999,0.6465
10/18/1999,0.6435
10/19/1999,0.648
10/20/1999,0.6464
10/21/1999,0.6483
10/22/1999,0.649
10/25/1999,0.6521
10/26/1999,0.6496
10/27/1999,0.644
10/28/1999,0.6453
10/29/1999,0.6371
11/1/1999,0.6383
11/2/1999,0.6403
11/3/1999,0.6429
11/4/1999,0.637
11/5/1999,0.6385
11/8/1999,0.6374
11/9/1999,0.6388
11/10/1999,0.642
11/11/1999,0.6421
11/12/1999,0.6444
11/15/1999,0.6464
11/16/1999,0.6426
11/17/1999,0.6393
11/18/1999,0.6385
11/19/1999,0.6383
11/22/1999,0.6371
11/23/1999,0.636
11/24/1999,0.6325
11/26/1999,0.6345
11/29/1999,0.6371
11/30/1999,0.6349
12/1/1999,0.6369
12/2/1999,0.6324
12/3/1999,0.632
12/6/1999,0.635
12/7/1999,0.637
12/8/1999,0.6376
12/9/1999,0.6392
12/10/1999,0.6362
12/13/1999,0.6344
12/14/1999,0.6359
12/15/1999,0.6358
12/16/1999,0.6424
12/17/1999,0.6425
12/20/1999,0.6423
12/21/1999,0.6445
12/22/1999,0.6441
12/23/1999,0.6453
12/27/1999,0.6452
12/28/1999,0.6463
12/29/1999,0.6507
12/30/1999,0.6534
12/31/1999,0.6568
1/3/2000,0.6568
1/4/2000,0.6548
1/5/2000,0.6583
1/6/2000,0.654
1/7/2000,0.6553
1/10/2000,0.6561
1/11/2000,0.658
1/12/2000,0.6582
1/13/2000,0.6668
1/14/2000,0.6658
1/18/2000,0.6658
1/19/2000,0.6631
1/20/2000,0.6654
1/21/2000,0.6625
1/24/2000,0.6541
1/25/2000,0.6555
1/26/2000,0.6515
1/27/2000,0.654
1/28/2000,0.6316
1/31/2000,0.6356
2/1/2000,0.6316
2/2/2000,0.6377
2/3/2000,0.6361
2/4/2000,0.636
2/7/2000,0.6335
2/8/2000,0.6321
2/9/2000,0.6355
2/10/2000,0.6314
2/11/2000,0.6304
2/14/2000,0.6268
2/15/2000,0.6283
2/16/2000,0.6314
2/17/2000,0.6319
2/18/2000,0.6286
2/22/2000,0.6236
2/23/2000,0.621
2/24/2000,0.6145
2/25/2000,0.6148
2/28/2000,0.6146
2/29/2000,0.6175
3/1/2000,0.605
3/2/2000,0.6068
3/3/2000,0.6082
3/6/2000,0.602
3/7/2000,0.6045
3/8/2000,0.6092
3/9/2000,0.6149
3/10/2000,0.6144
3/13/2000,0.6165
3/14/2000,0.6144
3/15/2000,0.6133
3/16/2000,0.6105
3/17/2000,0.6061
3/20/2000,0.608
3/21/2000,0.6096
3/22/2000,0.6038
3/23/2000,0.6058
3/24/2000,0.6076
3/27/2000,0.6131
3/28/2000,0.6157
3/29/2000,0.6102
3/30/2000,0.6129
3/31/2000,0.6075
4/3/2000,0.6084
4/4/2000,0.6046
4/5/2000,0.6059
4/6/2000,0.6023
4/7/2000,0.5985
4/10/2000,0.5972
4/11/2000,0.5957
4/12/2000,0.598
4/13/2000,0.5961
4/14/2000,0.5978
4/17/2000,0.5911
4/18/2000,0.5944
4/19/2000,0.5955
4/20/2000,0.5926
4/24/2000,0.5949
4/25/2000,0.5928
4/26/2000,0.5879
4/27/2000,0.5872
4/28/2000,0.5834
5/1/2000,0.5831
5/2/2000,0.5847
5/3/2000,0.5922
5/4/2000,0.591
5/5/2000,0.5961
5/8/2000,0.5815
5/9/2000,0.5835
5/10/2000,0.5818
5/11/2000,0.5812
5/12/2000,0.5796
5/15/2000,0.5731
5/16/2000,0.5771
5/17/2000,0.5678
5/18/2000,0.5725
5/19/2000,0.5737
5/22/2000,0.5716
5/23/2000,0.575
5/24/2000,0.5704
5/25/2000,0.5685
5/26/2000,0.574
5/30/2000,0.5752
5/31/2000,0.5731
6/1/2000,0.5718
6/2/2000,0.5795
6/5/2000,0.5817
6/6/2000,0.5882
6/7/2000,0.5932
6/8/2000,0.5886
6/9/2000,0.587
6/12/2000,0.5911
6/13/2000,0.596
6/14/2000,0.5993
6/15/2000,0.602
6/16/2000,0.6059
6/19/2000,0.6009
6/20/2000,0.6026
6/21/2000,0.6016
6/22/2000,0.5968
6/23/2000,0.5944
6/26/2000,0.597
6/27/2000,0.6014
6/28/2000,0.6021
6/29/2000,0.6017
6/30/2000,0.5964
7/3/2000,0.5988
7/5/2000,0.5892
7/6/2000,0.5898
7/7/2000,0.5915
7/10/2000,0.5924
7/11/2000,0.5874
7/12/2000,0.5881
7/13/2000,0.5843
7/14/2000,0.5836
7/17/2000,0.5882
7/18/2000,0.581
7/19/2000,0.5766
7/20/2000,0.5825
7/21/2000,0.5859
7/24/2000,0.585
7/25/2000,0.5854
7/26/2000,0.5912
7/27/2000,0.5875
7/28/2000,0.5878
7/31/2000,0.5795
8/1/2000,0.5785
8/2/2000,0.5842
8/3/2000,0.586
8/4/2000,0.5862
8/7/2000,0.5869
8/8/2000,0.5827
8/9/2000,0.5785
8/10/2000,0.5821
8/11/2000,0.5794
8/14/2000,0.5819
8/15/2000,0.5825
8/16/2000,0.5911
8/17/2000,0.5924
8/18/2000,0.5905
8/21/2000,0.5875
8/22/2000,0.5804
8/23/2000,0.5718
8/24/2000,0.5726
8/25/2000,0.5739
8/28/2000,0.5714
8/29/2000,0.5695
8/30/2000,0.5758
8/31/2000,0.5769
9/1/2000,0.577
9/5/2000,0.5685
9/6/2000,0.5635
9/7/2000,0.5575
9/8/2000,0.5558
9/11/2000,0.562
9/12/2000,0.5575
9/13/2000,0.5539
9/14/2000,0.5487
9/15/2000,0.545
9/18/2000,0.5421
9/19/2000,0.544
9/20/2000,0.5388
9/21/2000,0.5444
9/22/2000,0.544
9/25/2000,0.5485
9/26/2000,0.5485
9/27/2000,0.5502
9/28/2000,0.5448
9/29/2000,0.5425
10/2/2000,0.5463
10/3/2000,0.54
10/4/2000,0.5375
10/5/2000,0.5342
10/6/2000,0.5335
10/9/2000,0.5364
10/10/2000,0.5344
10/11/2000,0.534
10/12/2000,0.5311
10/13/2000,0.5285
10/16/2000,0.5221
10/17/2000,0.5201
10/18/2000,0.5203
10/19/2000,0.5216
10/20/2000,0.5289
10/23/2000,0.5263
10/24/2000,0.5251
10/25/2000,0.5201
10/26/2000,0.5202
10/27/2000,0.523
10/30/2000,0.5229
10/31/2000,0.5191
11/1/2000,0.5258
11/2/2000,0.5205
11/3/2000,0.526
11/6/2000,0.5275
11/7/2000,0.5285
